symbol,base_currency,quote_currency,settlement_currency,order_size_increment,price_tick_size,min_notional,open_at,expiry_at,asset_kind,market_kind,position_limit,price_bands_width,max_slippage,max_open_orders,max_funding_rate,delta1_cross_margin_params,price_feed_id,oracle_ewma_factor,max_order_size,max_funding_rate_change,max_tob_spread,interest_rate,clamp_rate,funding_period_hours,tags,iv_bands_width,option_cross_margin_params,option_type,strike_price
BTC-USD-114000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,114000
ETH-USD-2500-P,ETH,USD,USDC,0.1,0.01,100,1748504523455,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2500
BTC-USD-100000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,100000
TAO-USD-PERP,TAO,USD,USDC,0.001,0.001,50,1713754800000,0,PERP,cross,1700,0.2,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",5NxzemFgGDhimYE3S5qmb5zkjZUmiHXb4up5WGXe7NLn,0.14999987905913592,500,0.0005,0.02,0.0001,0.0005,8,['AI'],,,,
BTC-USD-98000-C,BTC,USD,USDC,0.001,0.1,100,1748679309563,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,98000
BTC-USD-108000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,108000
ETH-USD-2550-P,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2550
BTC-USD-115000-C,BTC,USD,USDC,0.001,0.1,100,1748502384289,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,115000
ETH-USD-2500-C,ETH,USD,USDC,0.1,0.01,100,1748504523455,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,2500
SOL-USD-210-P,SOL,USD,USDC,1,0.001,100,1753172142134,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,210
ETH-USD-4400-P,ETH,USD,USDC,0.1,0.01,100,1752999312406,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,4400
HYPE-USD-60-C,HYPE,USD,USDC,1,0.001,100,1752308143160,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,60
BTC-USD-128000-P,BTC,USD,USDC,0.001,0.1,100,1752480958597,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,128000
SOL-USD-140-C,SOL,USD,USDC,1,0.001,100,1748505981696,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,140
SOL-USD-160-P,SOL,USD,USDC,1,0.001,100,1748505981696,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,160
HYPE-USD-48-P,HYPE,USD,USDC,1,0.001,100,1748247336111,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,48
TIA-USD-PERP,TIA,USD,USDC,0.1,0.00001,50,1711089000000,0,PERP,cross,300000,0.15,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",funeUsHgi2QKkLdUPASRLuYkaK8JaazCEz3HikbkhVt,0.14999987905913592,200000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
ETH-USD-4000-P,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,4000
ETH-USD-3000-C,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3000
MUBARAK-USD-PERP,MUBARAK,USD,USDC,1,0.000001,50,1747809900000,0,PERP,cross,26600000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",3HPWgE4hNZxDNaCB56ARvpUxuTFJQmch8mFhsSQeS6Zy,0.14999987905913592,4900000,0.0005,0.01,0.0001,0.0005,8,['MEME'],,,,
LINK-USD-PERP,LINK,USD,USDC,0.01,0.00001,50,1717734600000,0,PERP,cross,160000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",ALdkqQDMfHNg77oCNskfX751kHys4KE7SFuZzuKaN536,0.20000046249626113,56000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
SYRUP-USD-PERP,SYRUP,USD,USDC,0.1,0.000001,50,1750942800000,0,PERP,cross,1600000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",GzCurCipbXCNpZ1Q6dSiraKGPePcmvHmttUiEkKycvNZ,0.14999987905913592,500000,0.0005,0.01,0.0001,0.0005,8,['DEFI'],,,,
HYPE-USD-33-C,HYPE,USD,USDC,1,0.001,100,1747982471703,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,33
ETH-USD-2750-C,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,2750
ETH-USD-3400-C,ETH,USD,USDC,0.1,0.01,100,1752221722964,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3400
ETH-USD-2800-P,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2800
SOL-USD-130-P,SOL,USD,USDC,1,0.001,100,1749197740737,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,130
HYPE-USD-50-P,HYPE,USD,USDC,1,0.001,100,1748247336111,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,50
SOL-USD-195-P,SOL,USD,USDC,1,0.001,100,1752826555343,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,195
BTC-USD-104000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,104000
LDO-USD-PERP,LDO,USD,USDC,0.1,0.00001,50,1716914400000,0,PERP,cross,1150000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",ELrhqYY3WjLRnLwWt3u7sMykNc87EScEAsyCyrDDSAXv,0.20000046249626113,380000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
ETH-USD-3300-C,ETH,USD,USDC,0.1,0.01,100,1752653760200,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3300
HYPE-USD-45-C,HYPE,USD,USDC,1,0.001,100,1747987936534,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,45
HYPE-USD-62-C,HYPE,USD,USDC,1,0.001,100,1752394520788,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,62
BERA-USD-PERP,BERA,USD,USDC,0.1,0.00001,50,1738849201000,0,PERP,cross,500000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",B72vp52SUipn1gaBadkBk5MSMjMqS8gSaNUz4jBkAm9E,0.14999987905913592,1000000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
ETH-USD-3700-C,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3700
ETH-USD-3500-P,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,3500
TRX-USD-PERP,TRX,USD,USDC,0.1,0.000001,50,1724395500000,0,PERP,cross,19000000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",7yjcov5hfpr6iG67sh848jiSXDzrp4A1JbFkrpZrnFbg,0.20000046249626113,6400000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
BTC-USD-120000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,120000
ETH-USD-3550-C,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3550
HYPE-USD-40-P,HYPE,USD,USDC,1,0.001,100,1747987936534,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,40
SOL-USD-180-P,SOL,USD,USDC,1,0.001,100,1748505981697,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,180
H-USD-PERP,H,USD,USDC,1,0.000001,50,1751518800000,0,PERP,cross,22000000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",,0.14999987905913592,6700000,0.0005,0.01,0.0001,0.0005,8,['DEFI'],,,,
COOKIE-USD-PERP,COOKIE,USD,USDC,0.01,0.00001,50,1747928400000,0,PERP,cross,4200000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",CFgN1XGmW5th7CDdNgLCZtr8MUyhmaPMKeHTuMSY7CRN,0.14999987905913592,1200000,0.0005,0.01,0.0001,0.0005,8,['AI'],,,,
HYPE-USD-40-C,HYPE,USD,USDC,1,0.001,100,1747987936533,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,40
BCH-USD-PERP,BCH,USD,USDC,0.001,0.001,50,1750140000000,0,PERP,cross,2000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",5ALDzwcRJfSyGdGyhP3kP628aqBNHZzLuVww7o9kdspe,0.14999987905913592,620,0.0005,0.01,0.0001,0.0005,8,['LAYER-1'],,,,
TON-USD-PERP,TON,USD,USDC,0.1,0.00001,50,1714374000000,0,PERP,cross,350000,0.15,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",AFJXXYuniABNnoEE7DLtkxwqLDkcda4xG5k2F4FB86hj,0.20000046249626113,90000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
BTC-USD-113000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,113000
NEWT-USD-PERP,NEWT,USD,USDC,0.01,0.00001,50,1750781700000,0,PERP,cross,2100000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",,0.14999987905913592,650000,0.0005,0.01,0.0001,0.0005,8,['AI'],,,,
ETH-USD-4400-C,ETH,USD,USDC,0.1,0.01,100,1752999312405,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,4400
OP-USD-PERP,OP,USD,USDC,0.1,0.00001,50,1715587200000,0,PERP,cross,3500000,0.15,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",4o4CUwzFwLqCvmA5x1G4VzoZkAhAcbiuiYyjWX1CVbY2,0.20000046249626113,7000000,0.0005,0.02,0.0001,0.0005,8,['LAYER-2'],,,,
AAVE-USD-PERP,AAVE,USD,USDC,0.01,0.0001,50,1727335800000,0,PERP,cross,18000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",3wDLxH34Yz8tGjwHszQ2MfzHwRoaQgKA32uq2bRpjJBW,0.20000046249626113,6000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
HYPE-USD-44-C,HYPE,USD,USDC,1,0.001,100,1747987936534,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,44
ETH-USD-2450-P,ETH,USD,USDC,0.1,0.01,100,1748592922592,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2450
ONDO-USD-PERP,ONDO,USD,USDC,0.1,0.000001,50,1716791400000,0,PERP,cross,2000000,0.15,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",FGdN9pm6rSTQinG8b9TZzPJ1jd9rwqGPDccK5C7SChx6,0.20000046249626113,500000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
BTC-USD-135000-P,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,135000
BTC-USD-96000-C,BTC,USD,USDC,0.001,0.1,100,1750666532278,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,96000
BTC-USD-113000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,113000
